,0,1
205,34.641068,0.87514883
206,34.67032,1.1918741
207,34.654972,1.1476282
208,34.62948,0.39929998
209,34.602234,0.74212694
210,34.57368,1.2313166
211,34.54704,1.0152884
212,34.513847,0.725992
213,34.48973,1.504663
214,34.46643,1.9112885
215,34.486588,0.828181
216,34.555206,1.2890612
217,34.627213,0.86363924
218,34.65782,0.43349195
219,34.646957,0.7296835
220,34.619465,1.3533006
221,34.585087,1.601949
222,34.560238,1.6150885
223,34.535263,0.99429715
224,34.503742,0.53945446
225,34.477127,0.629241
226,34.455025,-0.16541806
227,34.47843,-0.3007686
228,34.547844,-0.19562781
229,34.62059,-0.30738786
230,34.663036,-0.03778711
231,34.641167,-0.11156818
232,34.577988,0.302294
233,34.619522,0.29046872
234,34.594067,-0.2317324
235,34.565212,0.27378076
236,34.535545,0.1990146
237,34.50453,0.41213262
238,34.47664,0.41472945
239,34.498188,-0.008720636
240,34.56508,0.6477387
241,34.636612,0.9076797
242,34.66615,0.5338801
243,34.639565,1.0456016
244,34.6127,1.1848407
245,34.596935,0.73764586
246,34.573257,0.29931915
247,34.542408,0.074322045
248,34.51686,-0.05208935
249,34.486263,-0.1381321
250,34.462967,-0.033278674
251,34.48908,-0.24721132
252,34.55447,-0.37245885
253,34.63089,0.07512814
254,34.671867,-0.3580713
255,34.653652,0.14612287
256,34.630398,-0.32369336
257,34.596687,-0.22601178
258,34.575336,0.05266267
259,34.545715,-0.020576477
260,34.51809,-0.20525572
261,34.4879,-0.30964005
262,34.464165,-0.10080278
263,34.486713,0.2780619
264,34.55532,0.09022793
265,34.615192,-0.4537328
266,34.644596,-0.30409467
267,34.64051,0.17365856
268,34.62955,0.15260762
269,34.590668,0.2716477
270,34.573944,0.372746
271,34.54488,0.5919739
272,34.51875,-0.19138163
273,34.489223,0.13034432
274,34.46604,0.27979106
275,34.487602,-0.029722273
276,34.55568,-0.56846017
277,34.623493,-0.2378813
278,34.6536,0.16188061
279,34.656525,0.40373597
280,34.64014,0.8092159
281,34.625046,0.40988505
282,34.539097,0.84037375
283,34.458817,0.35108802
284,34.426353,0.14237592
285,34.416958,-0.24592045
286,34.400013,0.8831574
287,34.428482,0.8975227
288,34.503994,0.5820995
289,34.57991,-0.059268653
290,34.62297,0.23389302
291,34.62059,0.76292294
292,34.5677,0.83777314
293,34.548023,1.312801
294,34.53646,0.58104825
295,34.592697,0.71830463
296,34.541428,1.2625883
297,34.504715,0.80141973
298,34.478596,0.7783472
299,34.49498,0.6513059
300,34.56317,0.31834316
301,34.631275,0.7159986
302,34.652252,0.8093749
303,34.594456,1.2683271
304,34.588078,0.8974977
305,34.566757,0.3703438
306,34.529377,0.5075764
307,34.495274,0.21895936
308,34.466583,0.6218418
309,34.441074,0.42182332
310,34.424557,0.24462382
311,34.44994,0.092036605
312,34.52724,0.2323684
313,34.595634,0.19445224
314,34.629135,0.4182403
315,34.597893,0.8709793
316,34.607468,0.39196712
317,34.578354,0.7945193
318,34.42396,0.6699633
319,34.42461,0.48499194
320,34.365665,0.056943417
321,34.320755,-0.0283845
322,34.316067,0.4599641
323,34.353405,0.3661398
324,34.430096,0.11485476
325,34.516674,-0.29154092
326,34.554745,0.11005169
327,34.565464,0.78340447
328,34.554714,0.5829875
329,34.546738,0.82368517
330,34.54143,1.1451225
331,34.527126,0.48776364
332,34.499634,0.81415975
333,34.4693,0.5292398
334,34.45372,0.95541054
335,34.4782,0.95780635
336,34.545845,0.8447146
337,34.614452,0.6490382
338,34.631626,0.49388623
339,34.642727,0.97517145
340,34.7071,0.7716483
341,34.757397,0.47831732
342,34.64647,0.45412445
343,34.679897,-0.01907964
344,34.624126,0.20821463
345,34.668922,0.11671461
346,34.631058,1.1388993
347,34.635147,1.2961425
348,34.6926,0.93838036
349,34.74203,0.49722058
350,34.76371,0.47576034
351,34.75769,0.7638363
352,34.715317,0.43017077
353,34.67382,0.43050393
354,34.669144,0.8260722
355,34.70368,0.597636
356,34.665043,0.8662501
357,34.622303,0.6688192
358,34.583492,0.48309258
359,34.59261,-0.04588443
360,34.648365,0.44017994
361,34.71403,0.8276291
362,34.69316,0.4309892
363,34.70041,0.9839567
364,34.691105,0.47041315
365,34.682663,-0.37972045
366,34.6584,-0.34871006
367,34.681305,-0.09336853
368,34.632915,0.087852836
369,34.585712,0.32794863
370,34.551785,0.38695085
371,34.563095,0.26155508
372,34.625454,0.61913645
373,34.6915,0.32892254
374,34.71981,0.5810948
375,34.685345,0.76253814
376,34.639687,0.8610404
377,34.603165,0.39685425
378,34.78273,0.77104014
379,34.71125,0.6914391
380,34.68193,0.6247871
381,34.62936,0.90797263
382,34.592033,0.855153
383,34.60102,0.9202985
384,34.65743,0.80399597
385,34.71079,0.7908101
386,34.723434,1.7047989
387,34.715054,1.5938703
388,34.669666,0.85007036
389,34.63889,0.722925
390,34.507328,0.5886891
391,34.755314,0.86484444
392,34.480545,0.8424879
393,34.45381,0.9881396
394,34.441265,1.2211298
395,34.465816,1.1492182
396,34.530952,0.9069429
397,34.6117,1.8508976
398,34.69572,1.9667133
399,34.677925,2.2173185
400,34.65882,1.1969504
401,34.63119,0.9750898
402,34.784348,0.50124556
403,34.536606,2.0241692
404,34.38742,0.74588495
405,34.371754,1.2522097
406,34.358593,0.77528715
407,34.393803,0.98905855
408,34.462017,0.58270115
409,34.54593,0.6536791
410,34.578045,1.0590777
411,34.618443,1.711332
412,34.567913,1.5121338
413,34.59352,1.2274034
414,34.656258,1.3637514
415,34.61029,1.1492777
416,34.489796,0.5888499
417,34.451103,0.7784062
418,34.4312,0.6024627
419,34.456997,0.7392967
420,34.521423,0.7460844
421,34.599815,0.59643537
422,34.718456,0.37685388
423,34.690838,0.9645854
424,34.639328,1.4442155
425,34.622726,1.4089465
426,34.564274,0.9720757
427,34.64194,0.89626074
428,34.4843,0.759478
429,34.450176,0.78337824
430,34.423862,1.2755041
431,34.445824,0.5755625
432,34.51809,0.2565453
433,34.587803,0.7980254
434,34.645462,0.4864996
435,34.636402,0.6143761
436,34.599625,0.5406118
437,34.70261,1.1221077
438,34.689625,0.8982266
439,34.678715,1.1448025
440,34.615845,1.2168878
441,34.580017,1.0314355
442,34.536396,0.64412236
443,34.551254,1.4192911
444,34.61475,0.95298386
445,34.67612,1.2242669
446,34.745728,1.1787095
447,34.695633,0.99442744
448,34.705322,0.540203
449,34.67105,0.61361635
450,34.687588,0.14058343
451,34.571327,0.44530892
452,34.540512,0.45795164
453,34.513275,0.15081084
454,34.48037,0.2143101
455,34.50131,1.1849785
456,34.54368,1.1442901
457,34.611897,0.7533663
458,34.666027,0.5575409
459,34.656048,0.6774907
460,34.611897,0.8192115
461,34.627823,1.1327085
462,34.719948,0.80394423
463,34.547493,1.013699
464,34.537983,0.7640227
465,34.506424,1.0400985
466,34.47883,0.80199647
467,34.49768,0.63126045
468,34.559193,0.5495216
469,34.62848,0.90494275
470,34.6721,1.6268659
471,34.651,1.0544462
472,34.63988,0.72286916
473,34.609695,0.36395562
474,34.62832,0.85950637
475,34.620094,0.8145149
476,34.585526,0.43027633
477,34.54891,0.26399726
478,34.52249,0.34021017
479,34.539425,0.21275312
480,34.60503,0.61397344
481,34.6719,0.5851546
482,34.69787,1.0666317
483,34.70041,1.1172278
484,34.66464,0.4943274
485,34.670734,0.76826185
486,34.643574,0.94852245
487,34.61142,-0.01461339
488,34.574524,0.8356703
489,34.537037,0.96237516
490,34.505966,-0.6023548
491,34.520416,0.46282327
492,34.58508,1.3636063
493,34.65408,0.6927259
494,34.68319,2.0636907
495,34.677063,1.2273049
496,34.64781,-0.91194475
497,34.614307,0.0064634383
498,34.65256,1.0151548
499,34.635757,0.56134224
500,34.603012,0.88688374
501,34.5642,0.8392693
502,34.533367,1.1068982
503,34.548794,0.9184847
504,34.61105,0.071457505
505,34.6773,0.49286428
506,34.703465,0.9763217
507,34.684856,0.040562123
508,34.65632,0.70144033
509,34.6294,-0.06358844
510,34.602417,0.65817505
511,34.57394,0.60720974
512,34.545395,0.7730664
513,34.51117,0.6697984
514,34.48429,0.67308325
515,34.504753,0.8053237
516,34.571453,1.2375181
517,34.64211,0.70082223
518,34.670853,0.82128674
519,34.66238,0.8900696
520,34.636112,1.154929
521,34.60825,0.5169328
522,34.58792,1.0760412
523,34.559578,0.55434376
524,34.530838,0.36352605
525,34.50145,0.29490805
526,34.47484,-0.2191373
527,34.49638,2.079441
528,34.566532,-0.40808582
529,34.63758,-0.313969
530,34.66676,-0.3247497
531,34.656593,0.57398826
532,34.629704,0.941435
533,34.603935,0.35287875
534,34.581768,0.7185985
535,34.5572,0.6209496
536,34.52794,0.5659795
537,34.497787,0.64648795
538,34.47322,0.8170528
539,34.49484,0.5003116
540,34.555843,0.42265147
541,34.628117,0.39604354
542,34.65814,0.9015262
543,34.64906,1.5639598
544,34.62117,2.0621717
545,34.598076,0.7292597
546,34.57227,0.6339283
547,34.543934,0.7918875
548,34.514435,0.91743267
549,34.482075,0.39806
550,34.45257,0.45797876
551,34.476482,0.057572365
552,34.54711,0.37634093
553,34.618427,0.95810914
554,34.64885,0.5706126
555,34.639523,0.54849553
556,34.636032,0.50786316
557,34.64354,0.22462103
558,34.58398,0.1566667
559,34.56703,0.06873993
560,34.640972,0.0952611
561,34.59188,-0.091034636
562,34.553394,0.4502524
563,34.563976,0.17674509
564,34.604156,-0.20554441
565,34.669376,0.2158804
566,34.7249,0.695406
567,34.71309,0.64136606
568,34.650284,0.23648518
569,34.668205,-0.015164733
570,34.600025,-0.15135401
571,34.51176,0.104775116
572,34.481205,0.15319869
573,34.443542,-0.20284088
574,34.454796,-0.6425817
575,34.456345,-0.7293874
576,34.533012,-0.81190526
577,34.60121,-0.5556529
578,34.619373,-0.4202169
579,34.611965,0.5431219
580,34.640957,0.34365684
581,34.618973,0.47101134
582,34.718178,0.6508556
583,34.625584,0.2844836
584,34.410202,-0.061499614
585,34.422333,-0.19362192
586,34.392265,-0.2874332
587,34.42,-0.29712266
588,34.490387,0.36603296
589,34.570328,0.36028895
590,34.60847,0.4404522
591,34.61371,0.79295343
592,34.62007,0.5589603
593,34.65681,0.0406892
594,34.627544,0.0788243
595,34.62046,-0.016956002
596,34.703472,0.1298359
597,34.670876,0.55773145
598,34.596676,0.123465315
599,34.582016,-0.022244737
600,34.633698,-0.17546912
601,34.67536,-0.31166545
602,34.74534,0.11276546
603,34.743153,0.26107013
604,34.77385,0.10242319
605,34.68136,0.081741035
606,34.656155,0.47933516
607,34.63671,0.06472178
608,34.46121,0.014931321
609,34.4312,-0.16658652
610,34.439907,0.31894156
611,34.44193,0.39016092
612,34.51715,-0.015691515
613,34.58353,-0.16479655
614,34.610146,-0.008318834
615,34.627914,0.010475647
616,34.642227,0.45977026
617,34.59456,0.7010166
618,34.510036,0.41632408
619,34.534836,0.5545197
620,34.695374,0.5768149
621,34.61069,1.008075
622,34.58905,0.9504954
623,34.583443,0.8199899
624,34.61908,1.1533896
625,34.709366,0.5896794
626,34.720684,0.2997768
627,34.68516,0.57504
628,34.617935,0.5105283
629,34.60391,0.32537225
630,34.609184,0.06506325
631,34.566563,0.14441335
632,34.49052,0.34137875
633,34.42201,0.23653534
634,34.437412,0.5862007
635,34.45073,1.26755
636,34.711887,1.241988
637,34.776005,1.8815289
638,34.7105,1.7257068
639,34.77495,1.2767947
640,34.72852,0.9727953
641,34.45793,1.4259477
642,34.59702,1.0995193
643,34.662506,0.7551326
644,34.711052,0.7599488
645,34.65068,0.75401044
646,34.330154,0.7620221
647,34.350876,0.74697316
648,34.619003,0.26929855
649,34.697296,-0.23083669
650,34.71354,0.10971136
651,34.742817,0.3371747
652,34.723415,0.32136676
653,34.612244,0.3287399
654,34.55829,0.41016182
655,34.567986,0.28626415
656,34.475845,0.4897161
657,34.464943,0.33252335
658,34.433933,0.4357737
659,34.46681,0.6196953
660,34.534264,1.4767554
661,34.613647,1.185118
662,34.66414,0.7217379
663,34.6913,0.5913907
664,34.658207,0.37962556
665,34.592575,0.5717734
666,34.639664,0.7583577
667,34.607845,0.98084474
668,34.606815,1.100417
669,34.601913,0.91184855
670,34.66424,0.8268219
671,34.6842,0.72956353
672,34.72149,0.556078
673,34.795242,0.5235231
674,34.767635,0.5282248
675,34.67154,0.9507818
676,34.63234,1.4298764
677,34.411232,1.2631958
678,34.661865,1.0326016
679,34.536995,0.54186773
680,34.44107,0.6756609
681,34.417423,0.9720652
682,34.253815,0.41413748
683,34.301292,0.31869242
684,34.385925,0.38469017
685,34.520535,0.6566561
686,34.564262,0.73336506
687,34.623848,0.84946835
688,34.604004,0.8460607
689,34.504986,0.609687
690,34.664696,0.35873592
691,34.56017,-0.12356891
692,34.591705,0.18296951
693,34.6584,0.2500499
694,34.57982,-0.1516054
695,34.5793,0.01817353
696,34.628815,0.1010709
697,34.686222,0.6907442
698,34.727814,0.8321031
699,34.695297,0.64468455
700,34.56311,0.15585077
701,34.51581,0.023841172
702,34.574394,0.3530204
703,34.576256,0.57031506
704,34.641697,0.77886814
705,34.597885,0.7899552
706,34.60049,0.7392135
707,34.53879,0.7858763
708,34.61755,0.61835325
709,34.689137,0.40685576
710,34.754528,0.32758698
711,34.64508,0.07920897
712,34.49135,0.37762606
713,34.48808,-0.012812251
714,34.68068,0.2979532
715,34.587627,0.12954924
716,34.657455,-0.25192904
717,34.622147,-0.019231865
718,34.521095,0.11383496
719,34.52926,-0.11713621
720,34.647293,-0.12524849
721,34.727627,0.43455604
722,34.72902,0.35647744
723,34.67679,-0.2664934
724,34.684532,-0.095048554
725,34.66783,-0.18771419
726,34.682163,0.15742284
727,34.62829,0.084959626
728,34.48085,0.013619006
729,34.439762,0.02318792
730,34.416348,0.14124861
731,34.42675,0.0765138
732,34.520645,0.30650124
733,34.59797,0.7009409
734,34.697727,0.06457914
735,34.459034,0.33253303
736,34.689373,0.027683273
737,34.481445,-0.21817556
738,34.69431,-0.15602708
739,34.712986,-0.32537836
740,34.774822,-0.1141375
741,34.76521,0.06464212
742,34.572174,0.023322988
743,34.578876,0.16416985
744,34.621845,0.25934356
745,34.698006,0.26481736
746,34.738506,-0.15182391
747,34.73638,-0.19424435
748,34.871975,0.41674376
749,34.85934,0.640143
750,34.71498,0.258559
751,34.719315,0.19807586
752,34.768642,0.46389374
753,34.72997,0.33009773
754,34.601227,0.37092498
755,34.600822,-0.0047613233
756,34.63337,0.17774653
757,34.692528,-0.186907
758,34.739567,-0.008524857
759,34.73928,0.28441578
760,34.771442,0.50993407
761,34.70788,0.64021915
762,34.70029,0.9196944
763,34.64937,0.69050485
764,34.59082,0.4509242
765,34.615147,0.33706805
766,34.520195,0.053075697
767,34.3863,0.00032075495
768,34.547512,-0.33255994
769,34.586353,-0.63062257
770,34.697685,-0.2660691
771,34.698677,0.06938049
772,34.69661,0.30871922
773,34.614796,0.32840815
774,34.574917,0.4918267
775,34.637825,0.59318435
776,34.59487,0.4884451
777,34.646183,0.24054094
778,34.67741,0.13653597
779,34.635616,0.52663434
780,34.656754,0.22140996
781,34.69478,0.3512168
782,34.764565,0.40221137
783,34.721733,0.42088073
784,34.76444,0.6991246
785,34.717827,0.6989128
786,34.628674,0.7228468
787,34.658005,0.86952347
788,34.749523,1.0623659
789,34.684586,0.89883065
790,34.65405,0.82900107
791,34.62453,0.55748236
792,34.70055,0.52570593
793,34.713722,0.40888238
794,34.819344,0.41120878
795,34.801926,0.34123212
796,34.779366,0.30291188
797,34.73464,0.3777217
798,34.702488,0.6535007
799,34.728077,0.8124679
800,34.678986,0.7637905
801,34.599487,0.6286065
802,34.596275,0.21966958
803,34.597507,0.019141607
804,34.682312,0.42933452
805,34.728004,1.216471
806,34.755493,0.7886491
807,34.737976,0.72452056
808,34.754776,0.95442677
809,34.732468,0.95337456
810,34.690807,1.1371984
811,34.51096,0.71336657
812,34.61271,0.25707886
813,34.57121,0.6239951
814,34.575703,0.3605347
815,34.577194,0.14784122
816,34.62187,0.18797009
817,34.674232,0.34043422
818,34.68147,0.5012481
819,34.69896,0.2541421
820,34.661987,0.47275168
821,34.631588,0.858436
822,34.493355,0.65058804
823,34.39379,0.56583637
824,34.42225,0.39581352
825,34.54743,0.099757664
826,34.580204,0.17710328
827,34.57075,-0.3680628
828,34.57952,-0.4638595
829,34.68257,-0.49561998
830,34.675545,-0.45177624
831,34.701622,-0.046855193
832,34.659653,-0.045778673
833,34.589577,-0.39627182
834,34.606083,-0.03045528
835,34.53606,0.22644235
836,34.53447,0.4094605
837,34.544777,0.023978166
838,34.479168,-0.12813023
839,34.505733,-0.083355084
840,34.608917,-0.13915092
841,34.589302,-0.5838872
842,34.571526,-0.16523507
843,34.58742,-0.23816198
844,34.565216,-0.016440708
845,34.540543,0.43452495
846,34.514797,0.32896352
847,34.509773,0.1930315
848,34.467236,0.3124876
849,34.52452,0.31156397
850,34.51912,-0.05956243
851,34.53566,-0.38358116
852,34.555935,-0.3041814
853,34.562798,0.034032606
854,34.557823,-0.2372891
855,34.578995,-0.1461385
856,34.57899,-0.040963493
857,34.52824,0.07829545
858,34.53138,0.25288597
859,34.515675,0.100696206
860,34.476814,0.17283592
861,34.49962,0.13497663
862,34.479027,0.15889576
863,34.344166,0.5102425
864,34.464558,0.29799443
865,34.51636,0.26630372
866,34.61095,0.13231228
867,34.595303,0.15478922
868,34.58214,0.28101903
869,34.527527,0.2146151
870,34.481697,-0.3214751
871,34.46342,-0.49532497
872,34.509747,-0.52643293
873,34.46602,-0.39164284
874,34.448463,-0.689454
875,34.473537,-0.73707944
876,34.584026,-0.74372417
877,34.610714,-0.6650116
878,34.62903,-0.24231419
879,34.65944,-0.2030836
880,34.63219,-0.53994524
881,34.559826,-1.2187065
882,34.533356,-0.9569899
883,34.486305,-0.6991651
884,34.510803,-0.835978
885,34.42809,-0.42835718
886,34.417377,-0.13018325
887,34.399067,-0.055374533
888,34.5554,-0.17433695
889,34.589523,-0.21957313
890,34.597633,-0.21466255
891,34.62388,0.23318797
892,34.59228,0.009917669
893,34.572433,0.1894159
894,34.47779,-0.28786552
895,34.484093,-0.3112086
896,34.584305,-0.5320301
897,34.44149,-0.6829268
898,34.481068,-0.82568115
899,34.39712,-0.86250305
900,34.464977,-0.84544146
901,34.64918,-0.7094733
902,34.61881,-0.8193663
903,34.644203,0.16250497
904,34.609653,0.0046027303
905,34.545536,-0.055258483
906,34.50442,-0.23601955
907,34.51021,-0.489428
908,34.449097,-0.37462077
909,34.369434,-0.017608918
910,34.39162,0.09715398
911,34.41961,-0.021696433
912,34.457775,0.19225907
913,34.505047,0.24290845
914,34.613293,0.32922363
915,34.61821,0.1005321
916,34.625496,0.101276785
917,34.583633,0.33427048
918,34.547287,0.47947383
919,34.473248,0.11930868
920,34.406136,-0.19430912
921,34.431805,-0.023332238
922,34.383156,-0.21230264
923,34.491055,-0.8207872
924,34.530975,-0.9479633
925,34.498116,-0.33175248
926,34.59314,0.37045175
927,34.591507,-0.4265074
928,34.58048,-0.7743374
929,34.474407,-0.84767294
930,34.40127,-0.53014755
931,34.525345,-0.4278307
932,34.517654,-0.24832425
933,34.69691,-0.08439992
934,34.63432,0.023137473
935,34.570694,0.5180472
936,34.705036,0.49545053
937,34.692917,0.34127074
938,34.76104,-0.19751927
939,34.664673,0.052701227
940,34.64717,0.1982331
941,34.592514,0.09596107
942,34.533295,-0.12299896
943,34.52037,0.41165537
944,34.530945,0.16396236
945,34.502487,0.20210241
946,34.48997,0.022849776
947,34.498207,-0.22122654
948,34.55527,0.14885278
949,34.632225,0.04867232
950,34.64686,-0.20464593
951,34.658833,0.114846684
952,34.611862,-0.14122167
953,34.59284,-0.20760918
954,34.574337,-0.24014544
955,34.540543,0.020228319
956,34.53767,-0.19145201
957,34.57245,0.23740636
958,34.67275,0.5409645
959,34.676163,0.6597056
960,34.738857,0.57800996
961,34.735268,0.1931306
962,34.74161,0.2330556
963,34.74496,-0.077510536
964,34.668007,-0.23825045
965,34.61212,-0.5005063
966,34.55191,-0.36158565
967,34.60087,-0.44325876
968,34.582916,-0.4595309
969,34.61808,-0.11984648
970,34.685795,0.18497999
971,34.667892,0.32967275
972,34.699253,0.08456832
973,34.742676,-0.21142723
974,34.77031,-0.36954516
975,34.720703,-0.060479328
976,34.719753,0.07852144
977,34.642418,0.21759346
978,34.4787,0.04472339
979,34.52741,0.11719627
980,34.527847,0.2292059
981,34.44757,0.35692823
982,34.36839,0.34040225
983,34.508663,0.24740103
984,34.49659,0.11087337
985,34.58513,0.4415599
986,34.619724,0.50473917
987,34.604073,0.5486891
988,34.606,0.5669834
989,34.477467,0.719488
990,34.427,0.33296192
991,34.320274,-0.19580244
992,34.39339,-0.061565846
993,34.332207,-0.3121754
994,34.442078,-0.16118999
995,34.440746,-0.39101967
996,34.492733,-0.47774053
997,34.552704,-0.2501546
998,34.60138,-0.4051109
999,34.596558,-0.77107614
1000,34.60397,-0.8167391
1001,34.471092,-0.8455736
1002,34.43935,-0.94931006
1003,34.325176,-0.44936728
1004,34.31013,0.040483415
1005,34.31372,-0.12954909
1006,34.42317,-0.20757647
1007,34.49112,-0.2415759
1008,34.571255,0.39708543
1009,34.632126,0.13260436
1010,34.637802,-0.44602647
1011,34.59025,-0.22752939
1012,34.565853,0.16344562
1013,34.591473,-0.13850053
1014,34.545555,-0.3968386
1015,34.32869,-0.44192788
1016,34.203106,-0.24525942
1017,34.311356,-0.32932842
1018,34.378323,0.01638969
1019,34.43608,-0.1884315
1020,34.54454,0.15727976
1021,34.552795,0.33155072
1022,34.58049,0.11678746
1023,34.630024,-0.53494656
1024,34.614914,-1.0023324
1025,34.561733,-0.91263735
1026,34.613712,-0.63227594
1027,34.473476,-0.3762783
1028,34.5829,-0.2000986
1029,34.532974,-0.5005389
1030,34.633003,-0.5336658
1031,34.655003,-0.40449768
1032,34.55766,-0.5147754
1033,34.642143,-1.1374856
1034,34.669296,-0.80992794
1035,34.57579,-0.67549145
1036,34.593216,-0.400034
1037,34.64695,-0.66967183
1038,34.57344,-0.77870667
1039,34.773636,-0.46366072
1040,34.653805,-0.8104521
1041,34.661213,-0.6222659
1042,34.57609,-0.48018217
1043,34.570427,-0.5419003
1044,34.612114,-0.45929217
1045,34.66739,-0.31726444
1046,34.52468,0.6208632
1047,34.50377,-0.30997896
1048,34.52829,-1.1208543
1049,34.532616,-1.0246755
1050,34.486862,-0.45936394
1051,34.53399,-0.37737507
1052,34.48549,-0.23843539
1053,34.55153,-0.29287702
